epoch,acc,loss,lr,val_acc,val_loss
30,0.87790371675744949,0.46953315903498016,0.000316228,0.88419999999999999,0.47117032594680786
31,0.87988625440563917,0.46407154409673801,0.000316228,0.8851,0.47273582363128663
32,0.87852451137455945,0.46180411112381076,0.000316228,0.88249999999999995,0.47847919268608091
33,0.88046699775712911,0.46099684411079139,0.000316228,0.8831,0.46651964712142946
34,0.88208907401473891,0.44858152368480447,0.000316228,0.88,0.47325517501831055
35,0.88106776674142906,0.45330142116401484,0.000316228,0.88949999999999996,0.45511931090354918
36,0.88204902274911889,0.44669189540211568,0.000316228,0.88870000000000005,0.4500540760040283
37,0.88611422620954827,0.44033843006739359,0.000316228,0.88670000000000004,0.46114362864494324
38,0.88683514899070814,0.43708639691480267,0.000316228,0.89019999999999999,0.44724746403694154
39,0.88493271387375838,0.43090529872109895,0.000316228,0.88800000000000001,0.45209881615638731
40,0.88839714834988781,0.42875647968834923,0.000316228,0.88780000000000003,0.45855004801750182
41,0.88677507209227813,0.42966932254088153,0.000316228,0.89049999999999996,0.44302244887351988
42,0.88545338032681831,0.43239816094162908,0.000316228,0.88480000000000003,0.47019820809364321
43,0.88753604613905801,0.42801629030257604,0.000316228,0.89170000000000005,0.43431622433662415
44,0.88983899391220767,0.42177418028074593,0.000316228,0.89329999999999998,0.43702753925323484
45,0.89108058314642746,0.41597675149427776,0.000316228,0.89370000000000005,0.43552206664085386
46,0.89074014738865748,0.41718426981785101,0.000316228,0.88800000000000001,0.44055574612617493
47,0.89967157962191602,0.38863765575571801,0.0001,0.89739999999999998,0.42183867244720458
48,0.90243511694969558,0.38053599581509129,0.0001,0.89829999999999999,0.42049211478233339
49,0.90329621916052549,0.37790213489486635,0.0001,0.89639999999999997,0.42757796478271487
50,0.90245514258250559,0.37558800656227909,0.0001,0.89990000000000003,0.41059443974494936
51,0.90485821851970527,0.37418623502076492,0.0001,0.89680000000000004,0.41756170644760132
52,0.90585950016020511,0.36984211944571216,0.0001,0.89890000000000003,0.41103212838172914
53,0.90666052547260489,0.36830582764048642,0.0001,0.89970000000000006,0.41355313358306883
54,0.90898349887856456,0.35873906709222753,3.16228e-05,0.90100000000000002,0.40830426783561707
55,0.90902355014418457,0.35753375442697999,3.16228e-05,0.9012,0.40636013598442078
56,0.90976449855815444,0.35519436061936133,3.16228e-05,0.90149999999999997,0.40677219524383545
57,0.91134652355014423,0.35126485865836493,3.16228e-05,0.90169999999999995,0.40545050101280211
58,0.90914370394104449,0.35429231998669114,3.16228e-05,0.90159999999999996,0.40269675517082215
59,0.91336911246395391,0.34831239200486314,3.16228e-05,0.90090000000000003,0.40579547138214112
60,0.91284844601089399,0.34711983393625889,3.16228e-05,0.90149999999999997,0.40265060262680052
61,0.91178708747196413,0.35137416494461787,3.16228e-05,0.90210000000000001,0.40004675045013427
62,0.91471082986222363,0.34286061833585468,3.16228e-05,0.90059999999999996,0.4037579887390137
63,0.91284844601089399,0.34644222770391159,3.16228e-05,0.90300000000000002,0.4034091075897217
64,0.91413008651073369,0.34475515823416203,3.16228e-05,0.90280000000000005,0.4036182469367981
65,0.91326898429990389,0.34621002384960098,1e-05,0.90249999999999997,0.40214020423889157
66,0.91362944569048377,0.34390940258648867,1e-05,0.90210000000000001,0.40199400053024292
67,0.91314883050304385,0.34266614120421368,3.16228e-06,0.90229999999999999,0.40140305671691895
68,0.91461070169817371,0.33800554071164829,3.16228e-06,0.9022,0.40075413432121276
69,0.91535165011214359,0.34231743623777983,1e-06,0.90259999999999996,0.40067237138748169
70,0.91411006087792379,0.34128177600463055,1e-06,0.90249999999999997,0.40003445568084717
71,0.91491108619032357,0.33873998801301819,5e-07,0.90229999999999999,0.40065598907470701
72,0.9141901634091637,0.33750620499630457,5e-07,0.90249999999999997,0.40027063126564028
